source_record_pk,sample_initiative_id,initiative_source_id,initiative_title,doc_format,doc_kinds_csv,initiatives_count,doc_refs_count,extractor_version,confidence,needs_review,extracted_subject,extracted_title,extracted_excerpt,source_url,raw_path,review_status,final_subject,final_title,final_confidence,review_note,reviewer
150044,senado:leg6:exp:621/000071,senado_iniciativas,Proyecto de Ley de Residuos. (621/000071),xml,bocg,1,1,heuristic_subject_v2,0.82,1,enmiendas al articulado http,Proyecto de Ley de Residuos. (621/000071),"Proyecto de Ley de Residuos. Aprobado con modificaciones Proyecto de Ley. 06/03/98 10/03/98 6 621/000071 NO Urgente GOBIERNO 1 Comisi�n de Obras P�blicas, Medio Ambiente, Transportes y Comunicaciones Medio ambiente Derecho comunitario C A 77-6 04/12/97 Avocaci�n por el Pleno del debate y votaci�n http://www.congreso.es/public_oficiales/L6/CONG/BOCG/A/A0077-6.PDF C A 77-7 09/12/97 �ndice de enmiendas al articulado http://www.congreso.es/public_oficiales/L6/CONG/BOCG/A/A0077-7.PDF C A 77-10 18/02/98 Dictamen de la Comisi�n, escritos de mantenimiento de enmiendas y votos particulares para su defensa ante el Pleno http://www.congreso.es/public_oficiales/L6/CONG/BOCG/A/A0077-10.PDF C A 77-12 02/…",http://www.senado.es/legis6/expedientes/621/xml/INI-3-621000071.xml,etl/data/raw/text_documents/parl_initiative_docs/9a096bd11885c166bb310488f2a77d150296cb23f5829ef32bb7dde21d94386e.bin,,,,,,
150104,senado:leg6:exp:622/000011,senado_iniciativas,"Proposición de Ley Orgánica de modificación del artículo 19 y 240 de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial (antes denominada Proposición de Ley Orgánica de modificación del artículo 19 de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial). (622/000011)",xml,bocg,1,1,heuristic_subject_v2,0.82,1,enmiendas al articulado http,"Proposición de Ley Orgánica de modificación del artículo 19 y 240 de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial (antes denominada Proposición de Ley Orgánica de modificación del artículo 19 de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial). (622/000011)","Proposici�n de Ley Org�nica de modificaci�n del art�culo 19 y 240 de la Ley Org�nica 6/1985, de 1 de julio, del Poder Judicial (antes denominada Proposici�n de Ley Org�nica de modificaci�n del art�culo 19 de la Ley Org�nica 6/1985, de 1 de julio, del Poder Judicial). Aprobado con modificaciones Proposici�n de ley de Grupos Parlamentarios del Senado. 14/11/97 18/11/97 6 622/000011 SI Ordinario GRUPO PARLAMENTARIO POPULAR EN EL SENADO 1 Comisi�n de Justicia Derecho Justicia C B 159-1 24/02/98 Remitida por el Senado http://www.congreso.es/public_oficiales/L6/CONG/BOCG/B/B0159-1.PDF C B 159-5 26/10/98 �ndice de enmiendas al articulado http://www.congreso.es/public_oficiales/L6/CONG/BOCG/B/B0159…",http://www.senado.es/legis6/expedientes/622/xml/INI-3-622000011.xml,etl/data/raw/text_documents/parl_initiative_docs/e34483398e16e7cd663b434475b61461fc744cef36d20955817051ea54ed7907.bin,,,,,,
150106,senado:leg6:exp:622/000013,senado_iniciativas,Proposición de Ley sobre adaptación de las normas de circulación a la práctica del ciclismo. (622/000013),xml,bocg,1,1,heuristic_subject_v2,0.82,1,enmiendas al articulado http,Proposición de Ley sobre adaptación de las normas de circulación a la práctica del ciclismo. (622/000013),Proposici�n de Ley sobre adaptaci�n de las normas de circulaci�n a la pr�ctica del ciclismo. Aprobado con modificaciones Proposici�n de ley de Grupos Parlamentarios del Senado. 21/05/98 02/06/98 6 622/000013 NO Ordinario GRUPO PARLAMENTARIO POPULAR EN EL SENADO 1 GRUPO PARLAMENTARIO SOCIALISTA 2 GRUPO PARLAMENTARIO CATAL�N EN EL SENADO DE CONVERG�NCIA I UNI� 3 GRUPO PARLAMENTARIO DE SENADORES NACIONALISTAS VASCOS 4 GRUPO PARLAMENTARIO MIXTO 5 Comisi�n de Interior y Funci�n P�blica Transportes Interior. Seguridad p�blica Deporte Educaci�n C B 233-1 27/10/98 Remitida por el Senado http://www.congreso.es/public_oficiales/L6/CONG/BOCG/B/B0233-1.PDF C B 233-8 12/02/99 �ndice de enmiendas al arti…,http://www.senado.es/legis6/expedientes/622/xml/INI-3-622000013.xml,etl/data/raw/text_documents/parl_initiative_docs/8a2247f192408d7bf100a093d3c7465c33c6384a3b588365098bb11ee7f8ff1e.bin,,,,,,
150152,senado:leg6:exp:610/000078,senado_iniciativas,"Actas, Resoluciones y Recomendaciones del XVI Congreso de la Unión Postal de las Américas, España y Portugal (UPAEP), hecho en México D.F. el 15 de septiembre de 1995. (610/000078)",xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,"Actas, Resoluciones y Recomendaciones del XVI Congreso de la Unión Postal de las Américas, España y Portugal (UPAEP), hecho en México D.F. el 15 de septiembre de 1995. (610/000078)","Actas, Resoluciones y Recomendaciones del XVI Congreso de la Uni�n Postal de las Am�ricas, Espa�a y Portugal (UPAEP), hecho en M�xico D.F. el 15 de septiembre de 1995. Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 05/03/97 10/03/97 6 610/000078 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Relaciones internacionales Derecho internacional Comunicaci�n C Comisi�n de Asuntos Exteriores 147 19/02/97 http://www.congreso.es/public_oficiales/L6/CONG/DS/CO/CO0147.PDF S Pleno 38 08/04/97 /legis6/publicaciones/pdf/senado/ds/PS0038.PDF 22/07/97 174 22/05/97 Instrumento de ratificaci�n http://www.boe.es/aeboe/consultas/bases_datos/act.php?id=BOE-A-1997-…",http://www.senado.es/legis6/expedientes/610/xml/INI-3-610000078.xml,etl/data/raw/text_documents/parl_initiative_docs/71a31c80cbba5f9aac2027d2f3ff9efd77a1ac0a00ff228ddb7a7b1956091611.bin,,,,,,
150156,senado:leg6:exp:610/000082,senado_iniciativas,"Convenio basado en el artículo K.3 del Tratado de la Unión Europea por el que se crea una Oficina Europea de Policía (Convenio EUROPOL), firmado en Bruselas el 26 de julio de 1995, y Declaraciones anejas. (610/000082)",xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenio basado en el art�culo K,"Convenio basado en el artículo K.3 del Tratado de la Unión Europea por el que se crea una Oficina Europea de Policía (Convenio EUROPOL), firmado en Bruselas el 26 de julio de 1995, y Declaraciones anejas. (610/000082)","Convenio basado en el art�culo K.3 del Tratado de la Uni�n Europea por el que se crea una Oficina Europea de Polic�a (Convenio EUROPOL), firmado en Bruselas el 26 de julio de 1995, y Declaraciones anejas. Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 03/04/97 08/04/97 6 610/000082 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores UE. Instituciones comunitarias Interior. Seguridad p�blica CG A 45 12/02/97 Texto del Convenio http://www.congreso.es/public_oficiales/L6/CORT/BOCG/A/A0045.PDF C Pleno y Diputaci�n Permanente Congreso 70 20/03/97 http://www.congreso.es/public_oficiales/L6/CONG/DS/PL/PC0070.PDF C Comisi�n de Asuntos Exteriores 168 12/03/…",http://www.senado.es/legis6/expedientes/610/xml/INI-3-610000082.xml,etl/data/raw/text_documents/parl_initiative_docs/f9b0e5db433d67f71c5f297f13d99f4ad6bf6feb8dee2ddde4d8f4fcf51024b4.bin,,,,,,
150161,senado:leg6:exp:610/000087,senado_iniciativas,Actas y Decisiones adoptadas en el XXI Congreso de la Unión Postal Universal (UPU) adoptadas en Seúl el 14 de septiembre de 1994. (610/000087),xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,Actas y Decisiones adoptadas en el XXI Congreso de la Unión Postal Universal (UPU) adoptadas en Seúl el 14 de septiembre de 1994. (610/000087),Actas y Decisiones adoptadas en el XXI Congreso de la Uni�n Postal Universal (UPU) adoptadas en Se�l el 14 de septiembre de 1994. Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 03/04/97 08/04/97 6 610/000087 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores CG A 49 13/02/97 Texto de las Actas y Decisiones http://www.congreso.es/public_oficiales/L6/CORT/BOCG/A/A0049.PDF C Pleno y Diputaci�n Permanente Congreso 70 20/03/97 http://www.congreso.es/public_oficiales/L6/CONG/DS/PL/PC0070.PDF C Comisi�n de Asuntos Exteriores 168 12/03/97 http://www.congreso.es/public_oficiales/L6/CONG/DS/CO/CO0168.PDF S Pleno 42 06/05/97 /legis6/publicaciones/pdf/senado/…,http://www.senado.es/legis6/expedientes/610/xml/INI-3-610000087.xml,etl/data/raw/text_documents/parl_initiative_docs/d15c7bd7e3f2017213e8b93aac247c2f263dc513b90214390e784fc27cc3e5dc.bin,,,,,,
150164,senado:leg6:exp:610/000090,senado_iniciativas,"Declaración prevista en el artículo 41 del Pacto Internacional de Derechos Civiles y Políticos, hecho en Nueva York, el 19 de diciembre de 1966. (610/000090)",xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,"Declaración prevista en el artículo 41 del Pacto Internacional de Derechos Civiles y Políticos, hecho en Nueva York, el 19 de diciembre de 1966. (610/000090)","Declaraci�n prevista en el art�culo 41 del Pacto Internacional de Derechos Civiles y Pol�ticos, hecho en Nueva York, el 19 de diciembre de 1966. Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 03/04/97 08/04/97 6 610/000090 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Libertades p�blicas y derechos fundamentales Derecho internacional CG A 50 14/02/97 Texto de la Declaraci�n http://www.congreso.es/public_oficiales/L6/CORT/BOCG/A/A0050.PDF C Pleno y Diputaci�n Permanente Congreso 70 20/03/97 http://www.congreso.es/public_oficiales/L6/CONG/DS/PL/PC0070.PDF C Comisi�n de Asuntos Exteriores 168 12/03/97 http://www.congreso.es/public_oficiales/L6/C…",http://www.senado.es/legis6/expedientes/610/xml/INI-3-610000090.xml,etl/data/raw/text_documents/parl_initiative_docs/809cca5d13f706ecefe8435d3d48150a47a6682eb65f6db8d42723c04c0521e2.bin,,,,,,
150165,senado:leg6:exp:610/000091,senado_iniciativas,"Acta de Fundación de la Organización Iberoamericana de Juventud (OIJ), firmada en Buenos Aires el 3 de agosto de 1996. (610/000091)",xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,"Acta de Fundación de la Organización Iberoamericana de Juventud (OIJ), firmada en Buenos Aires el 3 de agosto de 1996. (610/000091)","Acta de Fundaci�n de la Organizaci�n Iberoamericana de Juventud (OIJ), firmada en Buenos Aires el 3 de agosto de 1996. Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 03/04/97 08/04/97 6 610/000091 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Sociedad Relaciones internacionales CG A 53 20/02/97 Texto del Acta http://www.congreso.es/public_oficiales/L6/CORT/BOCG/A/A0053.PDF C Pleno y Diputaci�n Permanente Congreso 70 20/03/97 http://www.congreso.es/public_oficiales/L6/CONG/DS/PL/PC0070.PDF C Comisi�n de Asuntos Exteriores 168 12/03/97 http://www.congreso.es/public_oficiales/L6/CONG/DS/CO/CO0168.PDF S Pleno 42 06/05/97 /legis6/publicaciones/pdf…",http://www.senado.es/legis6/expedientes/610/xml/INI-3-610000091.xml,etl/data/raw/text_documents/parl_initiative_docs/e43b4a3fdc928633b198957549c89fca5830fc4fe3b19cd8346ef9f05495a16d.bin,,,,,,
150175,senado:leg6:exp:610/000101,senado_iniciativas,"Retirada de la Reserva formulada por España al ratificar el Segundo Protocolo Facultativo del Pacto Internacional de Derechos Civiles y Políticos, destinado a abolir la pena de muerte (Nueva York, 15 de diciembre de 1989). (610/000101)",xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,"Retirada de la Reserva formulada por España al ratificar el Segundo Protocolo Facultativo del Pacto Internacional de Derechos Civiles y Políticos, destinado a abolir la pena de muerte (Nueva York, 15 de diciembre de 1989). (610/000101)","Retirada de la Reserva formulada por Espa�a al ratificar el Segundo Protocolo Facultativo del Pacto Internacional de Derechos Civiles y Pol�ticos, destinado a abolir la pena de muerte (Nueva York, 15 de diciembre de 1989). Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 05/06/97 10/06/97 6 610/000101 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Libertades p�blicas y derechos fundamentales Derecho internacional Derecho penal y penitenciario CG A 75 22/04/97 Texto de la Retirada de la Reserva http://www.congreso.es/public_oficiales/L6/CORT/BOCG/A/A0075.PDF C Pleno y Diputaci�n Permanente Congreso 88 29/05/97 http://www.congreso.es/public_oficia…",http://www.senado.es/legis6/expedientes/610/xml/INI-3-610000101.xml,etl/data/raw/text_documents/parl_initiative_docs/6923bef5866c9cd2ebe7dd5d72e8f21504a20f7906fd4cf859d4341bf68c3796.bin,,,,,,
150182,senado:leg6:exp:610/000108,senado_iniciativas,"Convención sobre Seguridad del Personal de las Naciones Unidas y el Personal Asociado, hecha en Nueva York, el 9 de diciembre de 1994. (610/000108)",xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,"Convención sobre Seguridad del Personal de las Naciones Unidas y el Personal Asociado, hecha en Nueva York, el 9 de diciembre de 1994. (610/000108)","Convenci�n sobre Seguridad del Personal de las Naciones Unidas y el Personal Asociado, hecha en Nueva York, el 9 de diciembre de 1994. Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 02/10/97 07/10/97 6 610/000108 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho internacional Trabajo CG A 88 03/06/97 Texto de la Convenci�n http://www.congreso.es/public_oficiales/L6/CORT/BOCG/A/A0088.PDF C Pleno y Diputaci�n Permanente Congreso 104 25/09/97 http://www.congreso.es/public_oficiales/L6/CONG/DS/PL/PC0104.PDF C Comisi�n de Asuntos Exteriores 276 17/09/97 http://www.congreso.es/public_oficiales/L6/CONG/DS/CO/CO0276.PDF S Pleno 59 21/10/97 /legis…",http://www.senado.es/legis6/expedientes/610/xml/INI-3-610000108.xml,etl/data/raw/text_documents/parl_initiative_docs/2af83fcae96052c77d2e756ddd9381a2abed61d9965fc17a0f5ad6314a289b78.bin,,,,,,
150193,senado:leg6:exp:610/000119,senado_iniciativas,"Protocolo sobre prohibiciones o restricciones del empleo de minas, armas trampa y otros artefactos según fue enmendado el 3 de mayo de 1996 (Protocolo enmendado II), adoptado en Ginebra el 3 de mayo de 1996, de la Convención sobre prohibiciones o restricciones del empleo de ciertas armas convencionales que puedan considerarse excesivamente nocivas o de efectos indiscriminados de 1980. (610/000119)",xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,"Protocolo sobre prohibiciones o restricciones del empleo de minas, armas trampa y otros artefactos según fue enmendado el 3 de mayo de 1996 (Protocolo enmendado II), adoptado en Ginebra el 3 de mayo de 1996, de la Convención sobre prohibiciones o restricciones del empleo de ciertas armas convencionales que puedan cons…","Protocolo sobre prohibiciones o restricciones del empleo de minas, armas trampa y otros artefactos seg�n fue enmendado el 3 de mayo de 1996 (Protocolo enmendado II), adoptado en Ginebra el 3 de mayo de 1996, de la Convenci�n sobre prohibiciones o restricciones del empleo de ciertas armas convencionales que puedan considerarse excesivamente nocivas o de efectos indiscriminados de 1980. Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 06/11/97 11/11/97 6 610/000119 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho internacional Relaciones internacionales Defensa CG A 107 22/07/97 Texto del Protocolo http://www.congreso.es/public_oficiales/L6/…",http://www.senado.es/legis6/expedientes/610/xml/INI-3-610000119.xml,etl/data/raw/text_documents/parl_initiative_docs/cef9584f2c1b31df7edc458e20c70424ce9173656de7bf7ae89597cf580092ff.bin,,,,,,
150194,senado:leg6:exp:610/000120,senado_iniciativas,"Protocolo adicional a la Convención sobre prohibiciones o restricciones del empleo de ciertas armas convencionales que puedan considerarse excesivamente nocivas o de efectos indiscriminados, ""Protocolo sobre armas láser cegadoras"", Protocolo IV, adoptado en Viena el 13 de octubre de 1995. (610/000120)",xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,"Protocolo adicional a la Convención sobre prohibiciones o restricciones del empleo de ciertas armas convencionales que puedan considerarse excesivamente nocivas o de efectos indiscriminados, ""Protocolo sobre armas láser cegadoras"", Protocolo IV, adoptado en Viena el 13 de octubre de 1995. (610/000120)","Protocolo adicional a la Convenci�n sobre prohibiciones o restricciones del empleo de ciertas armas convencionales que puedan considerarse excesivamente nocivas o de efectos indiscriminados, ""Protocolo sobre armas l�ser cegadoras"", Protocolo IV, adoptado en Viena el 13 de octubre de 1995. Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 06/11/97 11/11/97 6 610/000120 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Relaciones internacionales Derecho internacional Defensa CG A 108 22/07/97 Texto del Protocolo http://www.congreso.es/public_oficiales/L6/CORT/BOCG/A/A0108.PDF C Pleno y Diputaci�n Permanente Congreso 112 30/10/97 http://www.congreso.es…",http://www.senado.es/legis6/expedientes/610/xml/INI-3-610000120.xml,etl/data/raw/text_documents/parl_initiative_docs/1339d89bfc7576c5c1068a547fcb15e0d89756fe706f0628fc26c616ab0d61a5.bin,,,,,,
150203,senado:leg6:exp:610/000041,senado_iniciativas,"Convención sobre el Estatuto de los Apátridas, hecho en Nueva York el 28 de septiembre de 1954, así como reserva que España va a formular en el momento de la adhesión. (610/000041)",xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,"Convención sobre el Estatuto de los Apátridas, hecho en Nueva York el 28 de septiembre de 1954, así como reserva que España va a formular en el momento de la adhesión. (610/000041)","Convenci�n sobre el Estatuto de los Ap�tridas, hecho en Nueva York el 28 de septiembre de 1954, as� como reserva que Espa�a va a formular en el momento de la adhesi�n. Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 13/12/96 16/12/96 6 610/000041 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho internacional C Pleno y Diputaci�n Permanente Congreso 45 26/11/96 http://www.congreso.es/public_oficiales/L6/CONG/DS/PL/PC0045.PDF C Comisi�n de Asuntos Exteriores 105 12/11/96 http://www.congreso.es/public_oficiales/L6/CONG/DS/CO/CO0105.PDF S Pleno 31 25/02/97 /legis6/publicaciones/pdf/senado/ds/PS0031.PDF 04/07/97 159 24/04/97 Instrumento de adh…",http://www.senado.es/legis6/expedientes/610/xml/INI-3-610000041.xml,etl/data/raw/text_documents/parl_initiative_docs/d8adb27e71829e845400ca33c3c4f915dfbd65a07a281fe157a402dd6cfc3f24.bin,,,,,,
150205,senado:leg6:exp:610/000043,senado_iniciativas,Memorándum de Responsabilidades que han de asumir el Reino de España y la Organización de las Naciones Unidas para la Agricultura y la Alimentación con respecto a la 38 Reunión del Grupo Intergubernamental sobre el Arroz (Sevilla 14 a 17 de mayo de 1996). (610/000043),xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,Memorándum de Responsabilidades que han de asumir el Reino de España y la Organización de las Naciones Unidas para la Agricultura y la Alimentación con respecto a la 38 Reunión del Grupo Intergubernamental sobre el Arroz (Sevilla 14 a 17 de mayo de 1996). (610/000043),Memor�ndum de Responsabilidades que han de asumir el Reino de Espa�a y la Organizaci�n de las Naciones Unidas para la Agricultura y la Alimentaci�n con respecto a la 38 Reuni�n del Grupo Intergubernamental sobre el Arroz (Sevilla 14 a 17 de mayo de 1996). Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 13/12/96 16/12/96 6 610/000043 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Organismos internacionales Agricultura. Ganader�a Derecho internacional Relaciones internacionales C Pleno y Diputaci�n Permanente Congreso 45 26/11/96 http://www.congreso.es/public_oficiales/L6/CONG/DS/PL/PC0045.PDF C Comisi�n de Asuntos Exteriores 105 12/11/96 http://…,http://www.senado.es/legis6/expedientes/610/xml/INI-3-610000043.xml,etl/data/raw/text_documents/parl_initiative_docs/c1ac90545fd099bc83489b66fd68694acd3c8052318c0d90f0e574c615ca94b8.bin,,,,,,
150221,senado:leg6:exp:610/000059,senado_iniciativas,"Memorándum de Entendimiento número cinco relativo a la integración de la Agencia OTAN de gestión del desarrollo, la producción y el apoyo en servicio del MRCA (NAMMA) y la Agencia OTAN de gestión del desarrollo, la producción y la logística del EFA (NEFMA) en la agencia OTAN de gestión del desarrollo, la producción y la logística del EF2000 y del Tornado (NETMA). (610/000059)",xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,"Memorándum de Entendimiento número cinco relativo a la integración de la Agencia OTAN de gestión del desarrollo, la producción y el apoyo en servicio del MRCA (NAMMA) y la Agencia OTAN de gestión del desarrollo, la producción y la logística del EFA (NEFMA) en la agencia OTAN de gestión del desarrollo, la producción y…","Memor�ndum de Entendimiento n�mero cinco relativo a la integraci�n de la Agencia OTAN de gesti�n del desarrollo, la producci�n y el apoyo en servicio del MRCA (NAMMA) y la Agencia OTAN de gesti�n del desarrollo, la producci�n y la log�stica del EFA (NEFMA) en la agencia OTAN de gesti�n del desarrollo, la producci�n y la log�stica del EF2000 y del Tornado (NETMA). Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 26/12/96 21/01/97 6 610/000059 NO Urgente GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho internacional Defensa Organismos internacionales C Pleno y Diputaci�n Permanente Congreso 45 26/11/96 http://www.congreso.es/public_oficiales/L6/CONG/DS/P…",http://www.senado.es/legis6/expedientes/610/xml/INI-3-610000059.xml,etl/data/raw/text_documents/parl_initiative_docs/1bdd3e0269d0237994300dd530613d87dccdbbb2b3f885a09aaa20a63d5ef921.bin,,,,,,
150234,senado:leg6:exp:621/000055,senado_iniciativas,Proyecto de Ley del Sector Eléctrico. (621/000055),xml,bocg,1,1,heuristic_subject_v2,0.82,1,Proyecto de Ley del Sector El�ctrico,Proyecto de Ley del Sector Eléctrico. (621/000055),"Proyecto de Ley del Sector El�ctrico. -1 Proyecto de Ley. 17/10/97 21/10/97 6 621/000055 SI Urgente GOBIERNO 1 Comisi�n de Industria, Comercio y Turismo Energ�a Comercio C A 67-3 23/06/97 Tramitaci�n por el procedimiento de urgencia http://www.congreso.es/public_oficiales/L6/CONG/BOCG/A/A0067-3.PDF C A 67-7 26/09/97 Avocaci�n por el Pleno del debate y votaci�n http://www.congreso.es/public_oficiales/L6/CONG/BOCG/A/A0067-7.PDF C A 67-8 02/10/97 �ndice de enmiendas al articulado http://www.congreso.es/public_oficiales/L6/CONG/BOCG/A/A0067-8.PDF C A 67-10 09/10/97 Dictamen de la Comisi�n y escritos de mantenimiento de enmiendas para su defensa ante el Pleno http://www.congreso.es/public_oficia…",http://www.senado.es/legis6/expedientes/621/xml/INI-3-621000055.xml,etl/data/raw/text_documents/parl_initiative_docs/a8a09403f9a920bde9cf09b5a9694da722b7219dc680e2f39b654da19b302cd7.bin,,,,,,
150244,senado:leg5:exp:625/000002,senado_iniciativas,Proposición de ley de Modificación del Régimen Económico y Fiscal de Canarias. (625/000002),xml,bocg,1,1,heuristic_subject_v2,0.82,1,enmiendas al articulado http,Proposición de ley de Modificación del Régimen Económico y Fiscal de Canarias. (625/000002),Proposici�n de ley de Modificaci�n del R�gimen Econ�mico y Fiscal de Canarias. Aprobado con modificaciones Proposici�n de ley de Comunidades Aut�nomas. 30/04/94 03/05/94 5 625/000002 NO Ordinario CONGRESO DE LOS DIPUTADOS 1 Comisi�n de Econom�a y Hacienda Hacienda p�blica. Presupuestos Econom�a C B 9-3 23/11/93 Ampliaci�n del plazo de enmiendas http://www.congreso.es/public_oficiales/L5/CONG/BOCG/B/B_009-03.PDF C B 9-4 03/12/93 Ampliaci�n del plazo de enmiendas http://www.congreso.es/public_oficiales/L5/CONG/BOCG/B/B_009-04.PDF C B 9-6 04/03/94 �ndice de enmiendas al articulado http://www.congreso.es/public_oficiales/L5/CONG/BOCG/B/B_009-06.PDF C B 9-8 11/04/94 Aprobaci�n por la Comisi�n co…,http://www.senado.es/legis5/expedientes/625/xml/INI-3-625000002.xml,etl/data/raw/text_documents/parl_initiative_docs/5a090d8dc16f8974162b9b069de5ca509defc908b5681df916fffc404efaa11a.bin,,,,,,
150295,senado:leg5:exp:610/000138,senado_iniciativas,"Convención sobre seguridad nuclear, hecha en Viena el 20 de septiembre de 1994. (610/000138)",xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,"Convención sobre seguridad nuclear, hecha en Viena el 20 de septiembre de 1994. (610/000138)","Convenci�n sobre seguridad nuclear, hecha en Viena el 20 de septiembre de 1994. Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 22/03/95 28/03/95 5 610/000138 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho internacional Industria C Pleno y Diputaci�n Permanente Congreso 134 16/03/95 http://www.congreso.es/public_oficiales/L5/CONG/DS/PL/PL_134.PDF C Comisi�n de Asuntos Exteriores 448 08/03/95 http://www.congreso.es/public_oficiales/L5/CONG/DS/CO/CO_448.PDF S Pleno 77 09/05/95 /legis5/publicaciones/pdf/senado/ds/PS0077.PDF S Comisi�n de Asuntos Exteriores 196 27/04/95 /legis5/publicaciones/pdf/senado/ds/CS0196.PDF 30/09/96 236 19/06/95 N…",http://www.senado.es/legis5/expedientes/610/xml/INI-3-610000138.xml,etl/data/raw/text_documents/parl_initiative_docs/d19f71f3d487a82713ee74b8dc83b2a15e3c546a8dd3761952d6f9abb96b4d57.bin,,,,,,
150299,senado:leg5:exp:610/000142,senado_iniciativas,Decisión del Consejo de la Unión Europea de 31 de octubre de 1994 relativa al sistema de recursos propios de las Comunidades Europeas. (610/000142),xml,bocg,1,1,heuristic_subject_v2,0.82,1,Convenios Internacionales (art�culo 94,Decisión del Consejo de la Unión Europea de 31 de octubre de 1994 relativa al sistema de recursos propios de las Comunidades Europeas. (610/000142),Decisi�n del Consejo de la Uni�n Europea de 31 de octubre de 1994 relativa al sistema de recursos propios de las Comunidades Europeas. Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 22/03/95 28/03/95 5 610/000142 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores UE. Instituciones comunitarias Derecho comunitario Hacienda p�blica. Presupuestos C Pleno y Diputaci�n Permanente Congreso 134 16/03/95 http://www.congreso.es/public_oficiales/L5/CONG/DS/PL/PL_134.PDF C Comisi�n de Asuntos Exteriores 448 08/03/95 http://www.congreso.es/public_oficiales/L5/CONG/DS/CO/CO_448.PDF S Pleno 77 09/05/95 /legis5/publicaciones/pdf/senado/ds/PS0077.PDF S Comisi�n d…,http://www.senado.es/legis5/expedientes/610/xml/INI-3-610000142.xml,etl/data/raw/text_documents/parl_initiative_docs/a81476e44f6d0f490e34dd4a8e91e4c34293cea7aeede1d01ff0af091f1a71b4.bin,,,,,,
