source_record_pk,sample_initiative_id,initiative_source_id,initiative_title,doc_format,doc_kinds_csv,initiatives_count,doc_refs_count,extractor_version,subject_method,confidence,needs_review,extracted_subject,extracted_title,extracted_excerpt,source_url,raw_path,review_status,final_subject,final_title,final_confidence,review_note,reviewer
147848,senado:leg8:exp:621/000038,senado_iniciativas,Proyecto de Ley Orgánica de Educación. (621/000038),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Proyecto de Ley Org�nica de Educaci�n,Proyecto de Ley Orgánica de Educación. (621/000038),"Proyecto de Ley Org�nica de Educaci�n. Aprobado con modificaciones Proyecto de Ley. 28/12/05 17/01/06 8 621/000038 SI Ordinario El Pleno del Congreso de los Diputados, en su sesi�n del 6 de abril de 2006, ha aprobado parcialmente las enmiendas introducidas por el Senado. En concreto se han rechazado las relativas a: art�culo 14, apartado 1; art�culo 15, apartados 1 y 2; art�culo 18, apartado 3; art�culo 25; art�culo 32, apartado 5; art�culo 41, apartado 5; art�culo 71, apartado 4; art�culo 109, apartado 2; art�culo 119, apartado 6; art�culo 120, apartados 4 y 5; art�culo 147; art�culo 155; Disposici�n adicional segunda, apartado 4; resto de enmiendas a la disposici�n adicional segunda; Disp…",http://www.senado.es/legis8/expedientes/621/xml/INI-3-621000038.xml,etl/data/raw/text_documents/parl_initiative_docs/4345aa7d15d27020ca550dfb0eefb35d5d4070a5da3516a9554c3b80816b63a5.bin,,,,,,
147850,senado:leg8:exp:621/000040,senado_iniciativas,Proyecto de Ley de tropa y marinería. (621/000040),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Proyecto de Ley de tropa y mariner�a,Proyecto de Ley de tropa y marinería. (621/000040),Proyecto de Ley de tropa y mariner�a. Aprobado con modificaciones Proyecto de Ley. 30/12/05 17/01/06 8 621/000040 SI Ordinario GOBIERNO 1 E000045 Comisi�n de Defensa Defensa Trabajo C A 1 37-1 13/05/05 Iniciativa http://www.congreso.es/public_oficiales/L8/CONG/BOCG/A/A_037-01.PDF C A 9 37-2 01/06/05 Ampliaci�n plazo de enmiendas http://www.congreso.es/public_oficiales/L8/CONG/BOCG/A/A_037-02.PDF C A 11 37-3 15/06/05 Ampliaci�n plazo de enmiendas http://www.congreso.es/public_oficiales/L8/CONG/BOCG/A/A_037-03.PDF C A 13 37-4 22/06/05 Ampliaci�n plazo de enmiendas http://www.congreso.es/public_oficiales/L8/CONG/BOCG/A/A_037-04.PDF C A 15 37-5 29/06/05 Ampliaci�n plazo de enmiendas http://www.…,http://www.senado.es/legis8/expedientes/621/xml/INI-3-621000040.xml,etl/data/raw/text_documents/parl_initiative_docs/0bcdb302e4d55ccd2c64d4ed1781e9653d75c75574698fedcd986ad21e0d6ebe.bin,,,,,,
147954,senado:leg8:exp:621/000107,senado_iniciativas,Proyecto de Ley de la carrera militar. (621/000107),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Proyecto de Ley de la carrera militar,Proyecto de Ley de la carrera militar. (621/000107),"Proyecto de Ley de la carrera militar. Aprobado con modificaciones Proyecto de Ley. 03/07/07 12/07/07 8 621/000107 SI Ordinario El Pleno del Congreso de los Diputados, en su sesi�n del 30 de octubre de 2007, ha aprobado parcialmente las enmiendas introducidas por el Senado. En concreto, ha rechazado las relativas a las disposiciones finales s�ptima y octava. GOBIERNO 1 E000045 Comisi�n de Defensa Defensa Trabajo Educaci�n C A 1 114-1 01/12/06 Iniciativa http://www.congreso.es/public_oficiales/L8/CONG/BOCG/A/A_114-01.PDF C A 49 114-2 20/12/06 Ampliaci�n plazo de enmiendas http://www.congreso.es/public_oficiales/L8/CONG/BOCG/A/A_114-02.PDF C A 51 114-3 27/12/06 Ampliaci�n plazo de enmiendas h…",http://www.senado.es/legis8/expedientes/621/xml/INI-3-621000107.xml,etl/data/raw/text_documents/parl_initiative_docs/8d75d29591cfa45b8e3cccb6b37b0cb46186f5c3635b75355f25b61d35d822c7.bin,,,,,,
147992,senado:leg8:exp:621/000138,senado_iniciativas,Proyecto de Ley del Cine. (621/000138),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas introducidas por el Senado,Proyecto de Ley del Cine. (621/000138),"Proyecto de Ley del Cine. Aprobado con modificaciones Proyecto de Ley. 26/11/07 04/12/07 8 621/000138 NO Urgente El Pleno del Congreso de los Diputados, en su sesi�n del 20 de diciembre de 2007, ha aprobado parcialmente las enmiendas introducidas por el Senado. En concreto, se ha rechazado la relativa al art�culo 5, apartado 1, letra a), p�rrafo segundo. GOBIERNO 1 E000045 Comisi�n de Cultura Comunicaci�n C A 1 138-1 08/06/07 Iniciativa http://www.congreso.es/public_oficiales/L8/CONG/BOCG/A/A_138-01.PDF C A 19 138-2 13/06/07 Ampliaci�n plazo de enmiendas http://www.congreso.es/public_oficiales/L8/CONG/BOCG/A/A_138-02.PDF C A 21 138-3 20/06/07 Ampliaci�n plazo de enmiendas http://www.congres…",http://www.senado.es/legis8/expedientes/621/xml/INI-3-621000138.xml,etl/data/raw/text_documents/parl_initiative_docs/d0445bda8c0e05bef0aaff5dda41992ac47dc4d03fefeb41b870d3225b5254a3.bin,,,,,,
148129,senado:leg15:exp:621/000019,senado_iniciativas,Proyecto de Ley de Movilidad Sostenible. (621/000019),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Proyecto de Ley de Movilidad Sostenible,Proyecto de Ley de Movilidad Sostenible. (621/000019),"Proyecto de Ley de Movilidad Sostenible. Aprobado con modificaciones en el Senado Proyecto de Ley. 21-OCT-2025 03-NOV-2025 15 621/000019 SI Urgente El Pleno del Congreso de los Diputados, en su sesión del 13 de noviembre de 2025, ha aprobado parcialmente las enmiendas introducidas por el Senado. En concreto, ha rechazado las relativas a: enm. puntos A, B, C y D del preámbulo, al art. 1, al art 5, al art 11, al art 16, al art 19, al art 25, al art 28, al art 29, al punto A del art 32, al art 35, al art 36, al art 39, al art 43, al art 44, al art 52, al art 99, a la disp adic nov, a la disp trans terc y a la disp final vigésimo segunda (nueva). Enm al punto A del art 2, enm al punto B del art…",https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=3&tipoEx=621&numEx=000019,etl/data/raw/text_documents/parl_initiative_docs/2189c0b3a944f578c7d1bbab9d8e79fd9bd85470b6d7e54f5add2f6d7298ff64.bin,,,,,,
148157,senado:leg15:exp:621/000003,senado_iniciativas,"Proyecto de Ley de creación de la Autoridad Administrativa Independiente para la Investigación Técnica de Accidentes e Incidentes ferroviarios, marítimos y de aviación civil. (621/000003)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/621_000003,"Proyecto de Ley de creación de la Autoridad Administrativa Independiente para la Investigación Técnica de Accidentes e Incidentes ferroviarios, marítimos y de aviación civil. (621/000003)",Total de enmiendas /legis15/enmiendas/621_000003.doc doc 13 RETIRADAS 0 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 2 807 4 GRUPO PARLAMENTARIO PLURAL EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA-AGRUPACI�N HERRE�A INDEPENDIENTE-BLOQUE NACIONALISTA GALEGO 0 11 TOTAL 0 13,https://www.senado.es/legis15/expedientes/621/enmiendas/global_enmiendas_vetos_15_621000003.xml,etl/data/raw/text_documents/parl_initiative_docs/254493450bc4356491615ad682c5cc020b603e9684c787d5dcb36df5914c0218.bin,,,,,,
148158,senado:leg15:exp:621/000004,senado_iniciativas,Proyecto de Ley Orgánica del derecho de defensa. (621/000004),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/621_000004,Proyecto de Ley Orgánica del derecho de defensa. (621/000004),Total de enmiendas /legis15/enmiendas/621_000004.doc doc 40 RETIRADAS 0 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 19 805 3 GRUPO PARLAMENTARIO IZQUIERDAS POR LA INDEPENDENCIA (ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU) 0 5 807 4 GRUPO PARLAMENTARIO PLURAL EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA-AGRUPACI�N HERRE�A INDEPENDIENTE-BLOQUE NACIONALISTA GALEGO 0 7 803 5 GRUPO PARLAMENTARIO VASCO EN EL SENADO (EAJ-PNV) 0 1 806 7 GRUPO PARLAMENTARIO MIXTO 0 8 TOTAL 0 40,https://www.senado.es/legis15/expedientes/621/enmiendas/global_enmiendas_vetos_15_621000004.xml,etl/data/raw/text_documents/parl_initiative_docs/d639089d3b94199b97499b685c34cc242b17ade1d430f8957e847b60c27f32ac.bin,,,,,,
148159,senado:leg15:exp:621/000005,senado_iniciativas,Proyecto de Ley básica de agentes forestales y medioambientales. (621/000005),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/621_000005,Proyecto de Ley básica de agentes forestales y medioambientales. (621/000005),Total de enmiendas /legis15/enmiendas/621_000005.doc doc 0 RETIRADAS 32 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 24 807 4 GRUPO PARLAMENTARIO PLURAL EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA-AGRUPACI�N HERRE�A INDEPENDIENTE-BLOQUE NACIONALISTA GALEGO 0 7 803 5 GRUPO PARLAMENTARIO VASCO EN EL SENADO (EAJ-PNV) 0 1 TOTAL 0 0,https://www.senado.es/legis15/expedientes/621/enmiendas/global_enmiendas_vetos_15_621000005.xml,etl/data/raw/text_documents/parl_initiative_docs/9b6ca4436bf11c2cc4bc904a0b4fc256dc63b12398448b90c1160b9f53dea2c1.bin,,,,,,
148160,senado:leg15:exp:621/000006,senado_iniciativas,Proyecto de Ley básica de bomberos forestales. (621/000006),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/621_000006,Proyecto de Ley básica de bomberos forestales. (621/000006),Total de enmiendas /legis15/enmiendas/621_000006.doc doc 0 RETIRADAS 17 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 12 807 4 GRUPO PARLAMENTARIO PLURAL EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA-AGRUPACI�N HERRE�A INDEPENDIENTE-BLOQUE NACIONALISTA GALEGO 0 5 TOTAL 0 0,https://www.senado.es/legis15/expedientes/621/enmiendas/global_enmiendas_vetos_15_621000006.xml,etl/data/raw/text_documents/parl_initiative_docs/337dc20cfa245c0fe856d22315fd8b391496d116e4d028431b9092ece7ca2bfb.bin,,,,,,
148164,senado:leg15:exp:621/000011,senado_iniciativas,Proyecto de Ley de prevención de las pérdidas y el desperdicio alimentario. (621/000011),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/621_000011,Proyecto de Ley de prevención de las pérdidas y el desperdicio alimentario. (621/000011),Total de enmiendas /legis15/enmiendas/621_000011.doc doc 109 RETIRADAS 1 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 40 800 2 GRUPO PARLAMENTARIO SOCIALISTA 0 21 805 3 GRUPO PARLAMENTARIO IZQUIERDAS POR LA INDEPENDENCIA (ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU) 0 17 807 4 GRUPO PARLAMENTARIO PLURAL EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA-AGRUPACI�N HERRE�A INDEPENDIENTE-BLOQUE NACIONALISTA GALEGO 0 22 803 5 GRUPO PARLAMENTARIO VASCO EN EL SENADO (EAJ-PNV) 0 3 806 7 GRUPO PARLAMENTARIO MIXTO 0 7 TOTAL 0 110,https://www.senado.es/legis15/expedientes/621/enmiendas/global_enmiendas_vetos_15_621000011.xml,etl/data/raw/text_documents/parl_initiative_docs/02d8e764fc66c14e48b99f710f9b627a387db7a5ca447dc2accbcfe210425af0.bin,,,,,,
148167,senado:leg15:exp:621/000015,senado_iniciativas,"Proyecto de Ley por la que se modifican la Ley 48/1960, de 21 de julio, sobre Navegación Aérea, y la Ley 21/2003, de 7 de julio, de Seguridad Aérea. (621/000015)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/621_000015,"Proyecto de Ley por la que se modifican la Ley 48/1960, de 21 de julio, sobre Navegación Aérea, y la Ley 21/2003, de 7 de julio, de Seguridad Aérea. (621/000015)",Total de enmiendas /legis15/enmiendas/621_000015.doc doc 10 RETIRADAS 0 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 6 807 4 GRUPO PARLAMENTARIO PLURAL EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA-AGRUPACI�N HERRE�A INDEPENDIENTE-BLOQUE NACIONALISTA GALEGO 0 2 803 5 GRUPO PARLAMENTARIO VASCO EN EL SENADO (EAJ-PNV) 0 1 806 7 GRUPO PARLAMENTARIO MIXTO 0 1 TOTAL 0 10,https://www.senado.es/legis15/expedientes/621/enmiendas/global_enmiendas_vetos_15_621000015.xml,etl/data/raw/text_documents/parl_initiative_docs/9ef65ef35a3a121550e3c6461840879ef1f6cb9b75c486246c4268b10975e8fa.bin,,,,,,
148168,senado:leg15:exp:621/000016,senado_iniciativas,"Proyecto de Ley por la que se modifican el texto refundido de la Ley sobre responsabilidad civil y seguro en la circulación de vehículos a motor, aprobado por el Real Decreto Legislativo 8/2004, de 29 de octubre, y la Ley 20/2015, de 14 de julio, de ordenación, supervisión y solvencia de las entidades aseguradoras y reaseguradoras. (621/000016)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/621_000016,"Proyecto de Ley por la que se modifican el texto refundido de la Ley sobre responsabilidad civil y seguro en la circulación de vehículos a motor, aprobado por el Real Decreto Legislativo 8/2004, de 29 de octubre, y la Ley 20/2015, de 14 de julio, de ordenación, supervisión y solvencia de las entidades aseguradoras y r…",Total de enmiendas /legis15/enmiendas/621_000016.doc doc 12 RETIRADAS 6 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 6 800 2 GRUPO PARLAMENTARIO SOCIALISTA 0 7 805 3 GRUPO PARLAMENTARIO IZQUIERDAS POR LA INDEPENDENCIA (ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU) 0 2 803 5 GRUPO PARLAMENTARIO VASCO EN EL SENADO (EAJ-PNV) 0 1 806 7 GRUPO PARLAMENTARIO MIXTO 0 2 TOTAL 0 18,https://www.senado.es/legis15/expedientes/621/enmiendas/global_enmiendas_vetos_15_621000016.xml,etl/data/raw/text_documents/parl_initiative_docs/caa1468bd5afb0fc66cb5201f340501f964b12b11085e96ff01f174947154349.bin,,,,,,
148169,senado:leg15:exp:621/000017,senado_iniciativas,"Proyecto de Ley por la que se crea la Agencia Estatal de Salud Pública y se modifica la Ley 33/2011, de 4 de octubre, General de Salud Pública. (621/000017)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/621_000017,"Proyecto de Ley por la que se crea la Agencia Estatal de Salud Pública y se modifica la Ley 33/2011, de 4 de octubre, General de Salud Pública. (621/000017)",Total de enmiendas /legis15/enmiendas/621_000017.doc doc 10 RETIRADAS 0 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 6 806 7 GRUPO PARLAMENTARIO MIXTO 0 4 TOTAL 0 10,https://www.senado.es/legis15/expedientes/621/enmiendas/global_enmiendas_vetos_15_621000017.xml,etl/data/raw/text_documents/parl_initiative_docs/58d023dde57c10b0440ccb7039ce35a3ac72bded51d2622325f1c4f401764e66.bin,,,,,,
148173,senado:leg15:exp:621/000021,senado_iniciativas,Proyecto de Ley integral de impulso de la economía social. (621/000021),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/621_000021,Proyecto de Ley integral de impulso de la economía social. (621/000021),Total de enmiendas /legis15/enmiendas/621_000021.doc doc 67 RETIRADAS 0 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 45 805 3 GRUPO PARLAMENTARIO IZQUIERDAS POR LA INDEPENDENCIA (ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU) 0 4 807 4 GRUPO PARLAMENTARIO PLURAL EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA-AGRUPACI�N HERRE�A INDEPENDIENTE-BLOQUE NACIONALISTA GALEGO 0 3 803 5 GRUPO PARLAMENTARIO VASCO EN EL SENADO (EAJ-PNV) 0 5 806 7 GRUPO PARLAMENTARIO MIXTO 0 10 TOTAL 0 67,https://www.senado.es/legis15/expedientes/621/enmiendas/global_enmiendas_vetos_15_621000021.xml,etl/data/raw/text_documents/parl_initiative_docs/4bb93492fdbbebaf17514a9d1169fd90ca3196c2384eb988042dbe860b92b287.bin,,,,,,
148175,senado:leg15:exp:624/000004,senado_iniciativas,Proposición de Ley para la mejora de la protección de las personas donantes en vivo de órganos o tejidos para su posterior trasplante. (624/000004),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/624_000004,Proposición de Ley para la mejora de la protección de las personas donantes en vivo de órganos o tejidos para su posterior trasplante. (624/000004),Total de enmiendas /legis15/enmiendas/624_000004.doc doc 1 RETIRADAS 0 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 1 TOTAL 0 1,https://www.senado.es/legis15/expedientes/624/enmiendas/global_enmiendas_vetos_15_624000004.xml,etl/data/raw/text_documents/parl_initiative_docs/fddd5df48eb5b9b984ea73f059525eab8f3a0d37def9c1f21a60d3a18b2694dd.bin,,,,,,
148177,senado:leg15:exp:624/000006,senado_iniciativas,"Proposición de Ley de modificación de la Ley 19/1994, de 6 de julio, de modificación del Régimen Económico y Fiscal de Canarias, para la regulación de las inversiones en elementos patrimoniales afectos a la actividad de arrendamiento de vivienda en las Islas Canarias. (624/000006)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/624_000006,"Proposición de Ley de modificación de la Ley 19/1994, de 6 de julio, de modificación del Régimen Económico y Fiscal de Canarias, para la regulación de las inversiones en elementos patrimoniales afectos a la actividad de arrendamiento de vivienda en las Islas Canarias. (624/000006)","Total de enmiendas /legis15/enmiendas/624_000006.doc doc 9 RETIRADAS 2 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 1 800 2 GRUPO PARLAMENTARIO SOCIALISTA 0 1 807 4 GRUPO PARLAMENTARIO PLURAL EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA-AGRUPACI�N HERRE�A INDEPENDIENTE-BLOQUE NACIONALISTA GALEGO 0 1 804 6 GRUPO PARLAMENTARIO IZQUIERDA CONFEDERAL (M�S MADRID, EIVISSA I FORMENTERA AL SENAT, COMPROM�S, AGRUPACI�N SOCIALISTA GOMERA Y GEROA BAI) 0 4 806 7 GRUPO PARLAMENTARIO MIXTO 0 4 TOTAL 0 11",https://www.senado.es/legis15/expedientes/624/enmiendas/global_enmiendas_vetos_15_624000006.xml,etl/data/raw/text_documents/parl_initiative_docs/6913dfcd1acd2bda8d5c181fbc9fa0b3edc834ab5c5ff0fbd4e96f9ba8d5a6c8.bin,,,,,,
148178,senado:leg15:exp:626/000010,senado_iniciativas,Propuesta de reforma del Reglamento del Senado por la que se modifican diversos artículos. (626/000010),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/626_000010,Propuesta de reforma del Reglamento del Senado por la que se modifican diversos artículos. (626/000010),Total de enmiendas /legis15/enmiendas/626_000010.doc doc 146 RETIRADAS 0 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 122 806 7 GRUPO PARLAMENTARIO MIXTO 0 7 000 999 ENMIENDAS OTROS AUTORES 0 17 TOTAL 0 146,https://www.senado.es/legis15/expedientes/626/enmiendas/global_enmiendas_vetos_15_626000010.xml,etl/data/raw/text_documents/parl_initiative_docs/ac3ca1559bb64e2e7502fc41ded2c4291f47419a603a972e207173f55738e213.bin,,,,,,
148179,senado:leg15:exp:626/000013,senado_iniciativas,"Propuesta de reforma de los artículos 133, 160 a 166, 168 y 169 del Reglamento del Senado (antes denominada Propuesta de reforma de los artículos 133, 163, 164, 165, 166, 168 y 169 del Reglamento del Senado). (626/000013)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis15/enmiendas/626_000013,"Propuesta de reforma de los artículos 133, 160 a 166, 168 y 169 del Reglamento del Senado (antes denominada Propuesta de reforma de los artículos 133, 163, 164, 165, 166, 168 y 169 del Reglamento del Senado). (626/000013)",Total de enmiendas /legis15/enmiendas/626_000013.doc doc 8 RETIRADAS 0 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 7 806 7 GRUPO PARLAMENTARIO MIXTO 0 1 TOTAL 0 8,https://www.senado.es/legis15/expedientes/626/enmiendas/global_enmiendas_vetos_15_626000013.xml,etl/data/raw/text_documents/parl_initiative_docs/bcce65744f7c1995e4b1c3f93d4fd14b08cfe36251c6000302a0024b48df51e3.bin,,,,,,
148367,senado:leg14:exp:621/000057,senado_iniciativas,Proyecto de Ley de Memoria Democrática. (621/000057),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Proyecto de Ley de Memoria Democrática,Proyecto de Ley de Memoria Democrática. (621/000057),Proyecto de Ley de Memoria Democrática. Aprobado sin modificaciones en el Senado Proyecto de Ley. 27/07/22 31/08/22 14 621/000057 SI Ordinario GOBIERNO 1 Comisión Constitucional Derecho procesal Interior. Seguridad pública Libertades públicas y derechos fundamentales Derecho civil. Foral Sistema político Instituciones penitenciarias Derecho penal y penitenciario C A 1 64-1 30/08/21 Iniciativa http://www.congreso.es/public_oficiales/L14/CONG/BOCG/A/BOCG-14-A-64-1.PDF C A 1 64-2 21/10/21 Avocación por el Pleno del debate y votación http://www.congreso.es/public_oficiales/L14/CONG/BOCG/A/BOCG-14-A-64-2.PDF C A 1 64-3 14/12/21 Enmiendas e índice de enmiendas al articulado http://www.congreso.es…,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000057,etl/data/raw/text_documents/parl_initiative_docs/d89a7cdb1437f47fafae3f01b6075b580ecc8c22eab21399452484be97c939de.bin,,,,,,
148375,senado:leg14:exp:621/000065,senado_iniciativas,Proyecto de Ley del Deporte. (621/000065),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas introducidas por el Senado,Proyecto de Ley del Deporte. (621/000065),"Proyecto de Ley del Deporte. Aprobado con modificaciones en el Senado Proyecto de Ley. 11/11/22 15/11/22 14 621/000065 NO Ordinario El Pleno del Congreso de los Diputados, en su sesión del 22 de diciembre de 2022, ha aprobado todas las enmiendas introducidas por el Senado. GOBIERNO 1 Comisión de Cultura y Deporte Administración local Educación Deporte Autonomía. Comunidades autónomas Política social Derecho mercantil C A 1 82-1 14/01/22 Iniciativa http://www.congreso.es/public_oficiales/L14/CONG/BOCG/A/BOCG-14-A-82-1.PDF C A 1 82-2 24/03/22 Avocación por el Pleno del debate y votación http://www.congreso.es/public_oficiales/L14/CONG/BOCG/A/BOCG-14-A-82-2.PDF C A 1 82-3 02/06/22 Enmiendas e…",https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000065,etl/data/raw/text_documents/parl_initiative_docs/5a728ef5083d978e995a0c8e500ac3a77052e8705b7c0198da1d57518a304d87.bin,,,,,,
148387,senado:leg14:exp:621/000077,senado_iniciativas,Proyecto de Ley de Empleo. (621/000077),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas introducidas por el Senado,Proyecto de Ley de Empleo. (621/000077),"Proyecto de Ley de Empleo. Aprobado con modificaciones en el Senado Proyecto de Ley. 20/01/23 24/01/23 14 621/000077 SI Urgente El Pleno del Congreso de los Diputados, en su sesión del 16 de febrero de 2023, ha aprobado todas las enmiendas introducidas por el Senado. GOBIERNO 1 Comisión de Trabajo, Inclusión, Seguridad Social y Migraciones Trabajo Administración pública Política social C A 1 112-1 01/07/22 Iniciativa http://www.congreso.es/public_oficiales/L14/CONG/BOCG/A/BOCG-14-A-112-1.PDF C A 1 112-2 12/09/22 Tramitación por el procedimiento de urgencia http://www.congreso.es/public_oficiales/L14/CONG/BOCG/A/BOCG-14-A-112-2.PDF C A 1 112-3 06/10/22 Avocación por el Pleno del debate y vot…",https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=621&numEx=000077,etl/data/raw/text_documents/parl_initiative_docs/c21cca959a013b9e91c6afa43543ccf7be4c408b4594d771c1f3ae7e4106cceb.bin,,,,,,
148458,senado:leg14:exp:621/000028,senado_iniciativas,"Proyecto de Ley por la que se modifica la Ley 34/2006, de 30 de octubre, sobre el acceso a las profesiones de Abogado y Procurador de los Tribunales, así como la Ley 2/2007, de 15 de marzo, de sociedades profesionales, el Real Decreto-ley 5/2010, de 31 de marzo, por el que se amplía la vigencia de determinadas medidas económicas de carácter temporal, y la Ley 9/2014, de 9 de mayo, General de Telecomunicaciones. (621/000028)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/621_000028,"Proyecto de Ley por la que se modifica la Ley 34/2006, de 30 de octubre, sobre el acceso a las profesiones de Abogado y Procurador de los Tribunales, así como la Ley 2/2007, de 15 de marzo, de sociedades profesionales, el Real Decreto-ley 5/2010, de 31 de marzo, por el que se amplía la vigencia de determinadas medidas…",Total de enmiendas /legis14/enmiendas/621_000028.doc doc 32 RETIRADAS 1 801 2 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 3 805 3 GRUPO PARLAMENTARIO ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU 0 5 803 4 GRUPO PARLAMENTARIO VASCO EN EL SENADO (EAJ-PNV) 0 1 807 6 GRUPO PARLAMENTARIO NACIONALISTA EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA/PARTIDO NACIONALISTA CANARIO 0 6 806 8 GRUPO PARLAMENTARIO MIXTO 0 18 TOTAL 0 33,https://www.senado.es/legis14/expedientes/621/enmiendas/global_enmiendas_vetos_14_621000028.xml,etl/data/raw/text_documents/parl_initiative_docs/25ad904bbdb2d541743ce4008503654e1352413126d571e532b47aadba329000.bin,,,,,,
