initiative_id,doc_kind,doc_url,last_http_status,attempts,last_attempt_at,last_error
senado:leg10:exp:610/000118,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000118,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000119,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000119,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000120,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000120,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000121,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000121,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000122,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000122,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000123,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000123,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000124,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000124,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000126,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000126,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000127,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000127,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000128,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000128,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000129,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000129,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000130,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000130,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000131,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000131,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000132,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000132,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000133,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000133,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000134,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000134,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000135,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000135,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000137,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000137,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000138,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000138,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000139,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000139,403,2,2026-02-18T10:12:46+00:00,
