review_item_id,priority_rank,priority_score,review_batch_id,priority_reason,vote_event_id,date,session_number,vote_number,numexp,initiative_id,initiative_match_status,initiative_type_code,initiative_type_label,topic_id,topic_label,topic_source,majority_side,total_si,total_no,total_abstenciones,total_blancos,member_votes_total,party_positions_summary,review_status,legal_effect_status,legal_effect_kind,legal_effect_label,legal_effect_confidence,legal_effect_basis,impact_status,responsibility_status,claim_status,evidence_tier,title,review_hint,review_questions,source_url,initiative_source_url,source_locator
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-3,23,89,parliament-vote-review-batch-002,tipo=PL:28; tema=sin_tema:8; margen_si_no=33:4; expediente=matched_official_initiative:14; nominal=109:10; grupos=8; fecha=11/02/2026:17; total=89,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-3,11/02/2026,77,3,12-25/PL-000007,parlamento-andalucia-12-25-pl-000007,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,36,69,0,0,109,"PP:no:si=0,no=58,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=11,abs=0; PorA:si:si=4,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_rejected,rechazo de aprobacion final de ley,high,type=PL;majority=no;pattern=debate_final;type_source=official_initiative,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,tier_1_primary,"12-25/PL-000007, DEBATE FINAL DEL PROYECTO DE LEY UNIVERSITARIA PARA ANDALUCÍA","Triaje legal automatico desde tipo/titulo; confirmar efecto, actores, BOJA/dinero/outcomes y direccion ciudadana antes de puntuar.","vote_subject: Que expediente, enmienda o punto se votaba exactamente? | legal_effect: La mayoria del voto produjo aprobacion, rechazo, convalidacion, enmienda o solo tramite? | responsible_actor: Que grupo, diputado o cargo puede enlazarse como actor responsable con fuente primaria? | impact_evidence_gap: Que BOJA, presupuesto, ejecucion u outcome falta para valorar impacto ciudadano?",https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=200414,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000007&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414::vote:3
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-199894-1,24,89,parliament-vote-review-batch-002,tipo=PL:28; tema=sin_tema:8; margen_si_no=34:4; expediente=matched_official_initiative:14; nominal=109:10; grupos=8; fecha=29/01/2026:17; total=89,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-199894-1,29/01/2026,76,1,12-25/PL-000012,parlamento-andalucia-12-25-pl-000012,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,35,69,0,0,109,"PP:no:si=0,no=57,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=12,abs=0; PorA:si:si=3,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,legislative_bill_vote_rejected,voto legislativo rechazado,medium,type=PL;majority=no;pattern=generic_type;type_source=official_initiative,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,tier_1_primary,"12-25/PL-000012, DEBATE DE TOTALIDAD DEL PROYECTO DE LEY PARA EL AVANCE DE LA CIENCIA, LA TECNOLOGÍA Y LA INNOVACIÓN PARA ANDALUCÍA","Triaje legal automatico desde tipo/titulo; confirmar efecto, actores, BOJA/dinero/outcomes y direccion ciudadana antes de puntuar.","vote_subject: Que expediente, enmienda o punto se votaba exactamente? | legal_effect: La mayoria del voto produjo aprobacion, rechazo, convalidacion, enmienda o solo tramite? | responsible_actor: Que grupo, diputado o cargo puede enlazarse como actor responsable con fuente primaria? | impact_evidence_gap: Que BOJA, presupuesto, ejecucion u outcome falta para valorar impacto ciudadano?",https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=199894,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000012&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-199894::vote:1
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-199894-2,25,89,parliament-vote-review-batch-003,tipo=PL:28; tema=sin_tema:8; margen_si_no=34:4; expediente=matched_official_initiative:14; nominal=109:10; grupos=8; fecha=29/01/2026:17; total=89,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-199894-2,29/01/2026,76,2,12-25/PL-000015,parlamento-andalucia-12-25-pl-000015,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,35,69,0,0,109,"PP:no:si=0,no=57,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=12,abs=0; PorA:si:si=3,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,legislative_bill_vote_rejected,voto legislativo rechazado,medium,type=PL;majority=no;pattern=generic_type;type_source=official_initiative,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,tier_1_primary,"12-25/PL-000015, DEBATE DE TOTALIDAD DEL PROYECTO DE LEY DEL TURISMO SOSTENIBLE DE ANDALUCÍA","Triaje legal automatico desde tipo/titulo; confirmar efecto, actores, BOJA/dinero/outcomes y direccion ciudadana antes de puntuar.","vote_subject: Que expediente, enmienda o punto se votaba exactamente? | legal_effect: La mayoria del voto produjo aprobacion, rechazo, convalidacion, enmienda o solo tramite? | responsible_actor: Que grupo, diputado o cargo puede enlazarse como actor responsable con fuente primaria? | impact_evidence_gap: Que BOJA, presupuesto, ejecucion u outcome falta para valorar impacto ciudadano?",https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=199894,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000015&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-199894::vote:2
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495-19,26,86,parliament-vote-review-batch-003,tipo=PNLP:22; tema=campo_agua:15; margen_si_no=7:14; expediente=not_found_in_official_initiative_index:0; nominal=109:10; grupos=8; fecha=12/03/2026:17; total=86,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495-19,12/03/2026,79,19,12-26/PNLP-000029,,not_found_in_official_initiative_index,PNLP,Proposicion no de Ley en Pleno,campo_agua,Campo y agua,vote_title_keyword_triage,no,21,28,56,0,109,"PP:abstenciones:si=0,no=0,abs=56; PSOE-A:no:si=0,no=28,abs=0; VOX:si:si=14,no=0,abs=0; PorA:si:si=5,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,nonbinding_resolution_vote_rejected,resolucion no vinculante rechazada,medium,type=PNLP;majority=no;pattern=proposicion_no_de_ley;type_source=numexp,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,tier_1_primary,"12-26/PNLP-000029, PROPOSICIÓN NO DE LEY EN PLENO RELATIVA A DEFENSA DE LA AGRICULTURA Y LA GANADERÍA SOCIAL Y PROFESIONAL, LA SOBERANÍA ALIMENTARIA Y CONTRA EL ACUERDO UE-MERCOSUR Y LOS RECORTES DE LA PAC PARA...","Triaje legal automatico desde tipo/titulo; confirmar efecto, actores, BOJA/dinero/outcomes y direccion ciudadana antes de puntuar.","vote_subject: Que expediente, enmienda o punto se votaba exactamente? | legal_effect: La mayoria del voto produjo aprobacion, rechazo, convalidacion, enmienda o solo tramite? | responsible_actor: Que grupo, diputado o cargo puede enlazarse como actor responsable con fuente primaria? | impact_evidence_gap: Que BOJA, presupuesto, ejecucion u outcome falta para valorar impacto ciudadano?",https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201495,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495::vote:19
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495-23,27,86,parliament-vote-review-batch-003,tipo=PNLP:22; tema=campo_agua:15; margen_si_no=8:14; expediente=not_found_in_official_initiative_index:0; nominal=109:10; grupos=8; fecha=12/03/2026:17; total=86,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495-23,12/03/2026,79,23,12-26/PNLP-000029,,not_found_in_official_initiative_index,PNLP,Proposicion no de Ley en Pleno,campo_agua,Campo y agua,vote_title_keyword_triage,no,48,56,0,0,109,"PP:no:si=0,no=56,abs=0; PSOE-A:si:si=27,no=0,abs=0; VOX:si:si=14,no=0,abs=0; PorA:si:si=5,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,nonbinding_resolution_vote_rejected,resolucion no vinculante rechazada,medium,type=PNLP;majority=no;pattern=proposicion_no_de_ley;type_source=numexp,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,tier_1_primary,"12-26/PNLP-000029, PROPOSICIÓN NO DE LEY EN PLENO RELATIVA A DEFENSA DE LA AGRICULTURA Y LA GANADERÍA SOCIAL Y PROFESIONAL, LA SOBERANÍA ALIMENTARIA Y CONTRA EL ACUERDO UE-MERCOSUR Y LOS RECORTES DE LA PAC PARA...","Triaje legal automatico desde tipo/titulo; confirmar efecto, actores, BOJA/dinero/outcomes y direccion ciudadana antes de puntuar.","vote_subject: Que expediente, enmienda o punto se votaba exactamente? | legal_effect: La mayoria del voto produjo aprobacion, rechazo, convalidacion, enmienda o solo tramite? | responsible_actor: Que grupo, diputado o cargo puede enlazarse como actor responsable con fuente primaria? | impact_evidence_gap: Que BOJA, presupuesto, ejecucion u outcome falta para valorar impacto ciudadano?",https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201495,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495::vote:23
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495-21,28,80,parliament-vote-review-batch-003,tipo=PNLP:22; tema=campo_agua:15; margen_si_no=20:8; expediente=not_found_in_official_initiative_index:0; nominal=109:10; grupos=8; fecha=12/03/2026:17; total=80,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495-21,12/03/2026,79,21,12-26/PNLP-000029,,not_found_in_official_initiative_index,PNLP,Proposicion no de Ley en Pleno,campo_agua,Campo y agua,vote_title_keyword_triage,no,36,56,13,0,109,"PP:no:si=0,no=56,abs=0; PSOE-A:si:si=28,no=0,abs=0; VOX:abstenciones:si=1,no=0,abs=13; PorA:si:si=5,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,nonbinding_resolution_vote_rejected,resolucion no vinculante rechazada,medium,type=PNLP;majority=no;pattern=proposicion_no_de_ley;type_source=numexp,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,tier_1_primary,"12-26/PNLP-000029, PROPOSICIÓN NO DE LEY EN PLENO RELATIVA A DEFENSA DE LA AGRICULTURA Y LA GANADERÍA SOCIAL Y PROFESIONAL, LA SOBERANÍA ALIMENTARIA Y CONTRA EL ACUERDO UE-MERCOSUR Y LOS RECORTES DE LA PAC PARA...","Triaje legal automatico desde tipo/titulo; confirmar efecto, actores, BOJA/dinero/outcomes y direccion ciudadana antes de puntuar.","vote_subject: Que expediente, enmienda o punto se votaba exactamente? | legal_effect: La mayoria del voto produjo aprobacion, rechazo, convalidacion, enmienda o solo tramite? | responsible_actor: Que grupo, diputado o cargo puede enlazarse como actor responsable con fuente primaria? | impact_evidence_gap: Que BOJA, presupuesto, ejecucion u outcome falta para valorar impacto ciudadano?",https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201495,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495::vote:21
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495-35,29,79,parliament-vote-review-batch-003,tipo=PNLP:22; tema=sin_tema:8; margen_si_no=8:14; expediente=not_found_in_official_initiative_index:0; nominal=109:10; grupos=8; fecha=12/03/2026:17; total=79,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495-35,12/03/2026,79,35,12-26/PNLP-000023,,not_found_in_official_initiative_index,PNLP,Proposicion no de Ley en Pleno,sin_tema,Sin tema,no_topic_signal,si,56,48,0,0,109,"PP:si:si=56,no=0,abs=0; PSOE-A:no:si=0,no=28,abs=0; VOX:no:si=0,no=13,abs=0; PorA:no:si=0,no=5,abs=0; ADELANTE ANDALUCIA:no:si=0,no=2,abs=0",needs_human_review,rule_triaged_needs_review,nonbinding_resolution_vote_passed,resolucion no vinculante aprobada,medium,type=PNLP;majority=si;pattern=proposicion_no_de_ley;type_source=numexp,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,tier_1_primary,"12-26/PNLP-000023, PROPOSICIÓN NO DE LEY EN PLENO RELATIVA A DÍA INTERNACIONAL DE LA MUJER (8M) Y COMPROMISO CON LAS POLÍTICAS DE IGUALDAD Y CONTRA LA VIOLENCIA EJERCIDA SOBRE LAS MUJERES","Triaje legal automatico desde tipo/titulo; confirmar efecto, actores, BOJA/dinero/outcomes y direccion ciudadana antes de puntuar.","vote_subject: Que expediente, enmienda o punto se votaba exactamente? | legal_effect: La mayoria del voto produjo aprobacion, rechazo, convalidacion, enmienda o solo tramite? | responsible_actor: Que grupo, diputado o cargo puede enlazarse como actor responsable con fuente primaria? | impact_evidence_gap: Que BOJA, presupuesto, ejecucion u outcome falta para valorar impacto ciudadano?",https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201495,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495::vote:35
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495-25,30,79,parliament-vote-review-batch-003,tipo=PNLP:22; tema=vivienda:18; margen_si_no=40:4; expediente=not_found_in_official_initiative_index:0; nominal=108:10; grupos=8; fecha=12/03/2026:17; total=79,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495-25,12/03/2026,79,25,12-26/PNLP-000026,,not_found_in_official_initiative_index,PNLP,Proposicion no de Ley en Pleno,vivienda,Vivienda,vote_title_keyword_triage,no,30,70,4,1,108,"PP:no:si=0,no=56,abs=0; PSOE-A:si:si=28,no=0,abs=0; VOX:no:si=0,no=14,abs=0; PorA:abstenciones:si=0,no=0,abs=4; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",reviewed_vote_result_only,observed_rejection_vote,nonbinding_resolution_vote_rejected,resolucion no vinculante rechazada,medium,type=PNLP;majority=no;pattern=proposicion_no_de_ley;type_source=numexp,outcome_not_reviewed,party_positions_observed,reviewed_legislative_vote_signal_no_merit_claim,tier_1_primary,"12-26/PNLP-000026, PROPOSICIÓN NO DE LEY EN PLENO RELATIVA A GARANTÍA EFECTIVA DEL DERECHO A LA VIVIENDA EN ANDALUCÍA","Triaje legal automatico desde tipo/titulo; confirmar efecto, actores, BOJA/dinero/outcomes y direccion ciudadana antes de puntuar.","vote_subject: Que expediente, enmienda o punto se votaba exactamente? | legal_effect: La mayoria del voto produjo aprobacion, rechazo, convalidacion, enmienda o solo tramite? | responsible_actor: Que grupo, diputado o cargo puede enlazarse como actor responsable con fuente primaria? | impact_evidence_gap: Que BOJA, presupuesto, ejecucion u outcome falta para valorar impacto ciudadano?",https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201495,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495::vote:25
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495-26,31,79,parliament-vote-review-batch-003,tipo=PNLP:22; tema=vivienda:18; margen_si_no=44:4; expediente=not_found_in_official_initiative_index:0; nominal=109:10; grupos=8; fecha=12/03/2026:17; total=79,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495-26,12/03/2026,79,26,12-26/PNLP-000026,,not_found_in_official_initiative_index,PNLP,Proposicion no de Ley en Pleno,vivienda,Vivienda,vote_title_keyword_triage,no,27,71,7,0,109,"PP:no:si=0,no=56,abs=0; PSOE-A:si:si=27,no=1,abs=0; VOX:no:si=0,no=14,abs=0; PorA:abstenciones:si=0,no=0,abs=5; ADELANTE ANDALUCIA:abstenciones:si=0,no=0,abs=2",reviewed_vote_result_only,observed_rejection_vote,nonbinding_resolution_vote_rejected,resolucion no vinculante rechazada,medium,type=PNLP;majority=no;pattern=proposicion_no_de_ley;type_source=numexp,outcome_not_reviewed,party_positions_observed,reviewed_legislative_vote_signal_no_merit_claim,tier_1_primary,"12-26/PNLP-000026, PROPOSICIÓN NO DE LEY EN PLENO RELATIVA A GARANTÍA EFECTIVA DEL DERECHO A LA VIVIENDA EN ANDALUCÍA","Triaje legal automatico desde tipo/titulo; confirmar efecto, actores, BOJA/dinero/outcomes y direccion ciudadana antes de puntuar.","vote_subject: Que expediente, enmienda o punto se votaba exactamente? | legal_effect: La mayoria del voto produjo aprobacion, rechazo, convalidacion, enmienda o solo tramite? | responsible_actor: Que grupo, diputado o cargo puede enlazarse como actor responsable con fuente primaria? | impact_evidence_gap: Que BOJA, presupuesto, ejecucion u outcome falta para valorar impacto ciudadano?",https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201495,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201495::vote:26
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-16,32,79,parliament-vote-review-batch-003,tipo=PNLP:22; tema=sin_tema:8; margen_si_no=6:14; expediente=not_found_in_official_initiative_index:0; nominal=109:10; grupos=8; fecha=12/02/2026:17; total=79,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-16,12/02/2026,77,16,12-26/PNLP-000006,,not_found_in_official_initiative_index,PNLP,Proposicion no de Ley en Pleno,sin_tema,Sin tema,no_topic_signal,si,56,50,0,0,109,"PP:si:si=56,no=0,abs=0; PSOE-A:no:si=0,no=30,abs=0; VOX:no:si=0,no=13,abs=0; PorA:no:si=0,no=5,abs=0; ADELANTE ANDALUCIA:no:si=0,no=2,abs=0",needs_human_review,rule_triaged_needs_review,nonbinding_resolution_vote_passed,resolucion no vinculante aprobada,medium,type=PNLP;majority=si;pattern=proposicion_no_de_ley;type_source=numexp,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,tier_1_primary,"12-26/PNLP-000006, PROPOSICIÓN NO DE LEY EN PLENO RELATIVA A NECESIDAD DE UN NUEVO MODELO DE FINANCIACIÓN AUTONÓMICA Y RECHAZO A LA ÚLTIMA PROPUESTA DEL GOBIERNO DE ESPAÑA","Triaje legal automatico desde tipo/titulo; confirmar efecto, actores, BOJA/dinero/outcomes y direccion ciudadana antes de puntuar.","vote_subject: Que expediente, enmienda o punto se votaba exactamente? | legal_effect: La mayoria del voto produjo aprobacion, rechazo, convalidacion, enmienda o solo tramite? | responsible_actor: Que grupo, diputado o cargo puede enlazarse como actor responsable con fuente primaria? | impact_evidence_gap: Que BOJA, presupuesto, ejecucion u outcome falta para valorar impacto ciudadano?",https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=200414,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414::vote:16
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-18,33,79,parliament-vote-review-batch-003,tipo=PNLP:22; tema=sin_tema:8; margen_si_no=10:14; expediente=not_found_in_official_initiative_index:0; nominal=109:10; grupos=8; fecha=12/02/2026:17; total=79,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-18,12/02/2026,77,18,12-26/PNLP-000006,,not_found_in_official_initiative_index,PNLP,Proposicion no de Ley en Pleno,sin_tema,Sin tema,no_topic_signal,si,58,48,0,0,109,"PP:si:si=56,no=0,abs=0; PSOE-A:no:si=0,no=30,abs=0; VOX:no:si=0,no=13,abs=0; PorA:no:si=0,no=5,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,nonbinding_resolution_vote_passed,resolucion no vinculante aprobada,medium,type=PNLP;majority=si;pattern=proposicion_no_de_ley;type_source=numexp,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,tier_1_primary,"12-26/PNLP-000006, PROPOSICIÓN NO DE LEY EN PLENO RELATIVA A NECESIDAD DE UN NUEVO MODELO DE FINANCIACIÓN AUTONÓMICA Y RECHAZO A LA ÚLTIMA PROPUESTA DEL GOBIERNO DE ESPAÑA","Triaje legal automatico desde tipo/titulo; confirmar efecto, actores, BOJA/dinero/outcomes y direccion ciudadana antes de puntuar.","vote_subject: Que expediente, enmienda o punto se votaba exactamente? | legal_effect: La mayoria del voto produjo aprobacion, rechazo, convalidacion, enmienda o solo tramite? | responsible_actor: Que grupo, diputado o cargo puede enlazarse como actor responsable con fuente primaria? | impact_evidence_gap: Que BOJA, presupuesto, ejecucion u outcome falta para valorar impacto ciudadano?",https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=200414,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414::vote:18
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-8,34,77,parliament-vote-review-batch-003,tipo=COM:10; tema=sanidad:18; margen_si_no=6:14; expediente=not_found_in_official_initiative_index:0; nominal=109:10; grupos=8; fecha=12/02/2026:17; total=77,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-8,12/02/2026,77,8,12-25/COM-000012,,not_found_in_official_initiative_index,COM,Comision/grupo de trabajo,sanidad,Sanidad,vote_title_keyword_triage,no,50,56,0,0,109,"PP:no:si=0,no=56,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:si:si=13,no=0,abs=0; PorA:si:si=5,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",reviewed_vote_result_only,observed_rejection_vote,parliament_work_body_creation_vote_rejected,creacion de organo de trabajo rechazada,medium,type=COM;majority=no;pattern=committee_or_group_creation;type_source=numexp,outcome_not_reviewed,party_positions_observed,reviewed_legislative_vote_signal_no_merit_claim,tier_1_primary,"12-25/COM-000012, SOLICITUD DE CREACIÓN DE COMISIÓN DE INVESTIGACIÓN RELATIVA A CONTRATOS ADJUDICADOS POR LA JUNTA DE ANDALUCÍA, SUS AGENCIAS, EMPRESAS PÚBLICAS Y ENTES INSTRUMENTALES CON EMPRESAS VINCULADAS A LA DENOMINADA 'TRAMA DE ALMERÍA /...","Triaje legal automatico desde tipo/titulo; confirmar efecto, actores, BOJA/dinero/outcomes y direccion ciudadana antes de puntuar.","vote_subject: Que expediente, enmienda o punto se votaba exactamente? | legal_effect: La mayoria del voto produjo aprobacion, rechazo, convalidacion, enmienda o solo tramite? | responsible_actor: Que grupo, diputado o cargo puede enlazarse como actor responsable con fuente primaria? | impact_evidence_gap: Que BOJA, presupuesto, ejecucion u outcome falta para valorar impacto ciudadano?",https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=200414,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414::vote:8
