review_item_id,priority_rank,priority_score,review_batch_id,priority_reason,topic_id,topic_label,boja_id,fragment_id,date,organisation,type,action_kind,review_status,impact_status,responsibility_status,candidate_direction,claim_status,evidence_tier,evidence_excerpt,review_hint,review_questions,source_url,detail_url,source_locator
boja-impact-review-disposition-2023-209-7-fiscalidad-f01,85,51,boja-impact-review-batch-008,accion=convoca_ayuda:30; tema=fiscalidad:13; fecha=31/10/2023:8; total=51,fiscalidad,Fiscalidad,disposition.2023.209.7,disposition-2023-209-7-fiscalidad-f01,31/10/2023,"Consejería de Universidad, Investigación e Innovación",Órdenes,convoca_ayuda,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Conforme al artículo 23 del Reglamento de los Procedimientos de Concesión de Subvenciones de la Administración de la Junta de Andalucía, la presentación de la solicitud conlleva la autorización al órgano gestor para recabar las certificaciones...","Enlazar convocatoria con presupuesto, beneficiarios, resoluciones y ejecucion.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2023/209/BOJA23-209-00046-16550-01_00291544.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2023.209.7,disposition.2023.209.7::body::1
boja-impact-review-disposition-2023-209-7-fiscalidad-f02,86,51,boja-impact-review-batch-008,accion=convoca_ayuda:30; tema=fiscalidad:13; fecha=31/10/2023:8; total=51,fiscalidad,Fiscalidad,disposition.2023.209.7,disposition-2023-209-7-fiscalidad-f02,31/10/2023,"Consejería de Universidad, Investigación e Innovación",Órdenes,convoca_ayuda,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,El régimen de control de las subvenciones se realizará mediante fiscalización previa por parte de la Intervención Delegada competente o por la Intervención General de la Junta de Andalucía en los supuestos contemplados en el texto...,"Enlazar convocatoria con presupuesto, beneficiarios, resoluciones y ejecucion.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2023/209/BOJA23-209-00046-16550-01_00291544.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2023.209.7,disposition.2023.209.7::body::2
boja-impact-review-disposition-2025-251-3-transparencia-corrupcion-f01,87,50,boja-impact-review-batch-008,accion=aprueba_plan_estrategia:22; tema=transparencia_corrupcion:12; fecha=31/12/2025:16; total=50,transparencia_corrupcion,Transparencia y corrupcion,disposition.2025.251.3,disposition-2025-251-3-transparencia-corrupcion-f01,31/12/2025,"Consejería de Sanidad, Presidencia y Emergencias",Acuerdos del Consejo de Gobierno,aprueba_plan_estrategia,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Acuerdo de 23 de diciembre de 2025, del Consejo de Gobierno, por el que se aprueba la Estrategia de Salud Digital de Andalucía 2030 (ESDA).",Distinguir declaracion estrategica de medidas ejecutadas y presupuesto.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00004-17485-01_00331082.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.3,disposition.2025.251.3::summaryNoHtml::1
boja-impact-review-disposition-2023-209-4-energia-clima-f01,88,50,boja-impact-review-batch-008,accion=convoca_ayuda:30; tema=energia_clima:12; fecha=31/10/2023:8; total=50,energia_clima,Energia y clima,disposition.2023.209.4,disposition-2023-209-4-energia-clima-f01,31/10/2023,Consejería de Salud y Consumo,Extractos,convoca_ayuda,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Extracto de la Resolución de 24 de octubre de 2023, de la Dirección General de Consumo, por la que se convoca la fase autonómica del concurso escolar 2023-2024 Consumópolis 19:","Enlazar convocatoria con presupuesto, beneficiarios, resoluciones y ejecucion.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2023/209/BOJA23-209-00002-16567-01_00291562.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2023.209.4,disposition.2023.209.4::summaryNoHtml::1
boja-impact-review-disposition-2024-252-1-cultura-patrimonio-f01,89,49,boja-impact-review-batch-008,accion=estructura_organica:24; tema=cultura_patrimonio:13; fecha=31/12/2024:12; total=49,cultura_patrimonio,Cultura y patrimonio,disposition.2024.252.1,disposition-2024-252-1-cultura-patrimonio-f01,31/12/2024,"Consejería de la Presidencia, Interior, Diálogo Social y Simplificación Administrativa",Decretos,estructura_organica,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"1.º Las personas titulares de las Viceconsejerías de las Consejerías en que se organiza la Administración de la Junta de Andalucía, con competencias en materia de Hacienda Pública, Administración Local, industria, minas, salud, agricultura, medio ambiente...","Mapear competencias transferidas, unidad responsable y fechas efectivas.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00029-55980-01_00312926.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.1,disposition.2024.252.1::body::1
boja-impact-review-disposition-2024-252-1-transparencia-corrupcion-f02,90,48,boja-impact-review-batch-008,accion=estructura_organica:24; tema=transparencia_corrupcion:12; fecha=31/12/2024:12; total=48,transparencia_corrupcion,Transparencia y corrupcion,disposition.2024.252.1,disposition-2024-252-1-transparencia-corrupcion-f02,31/12/2024,"Consejería de la Presidencia, Interior, Diálogo Social y Simplificación Administrativa",Decretos,estructura_organica,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,p) La coordinación general en materia de transparencia y la coordinación de las tareas necesarias para el cumplimiento de la normativa vigente en materia de protección de datos de aquellos tratamientos de datos personales que realice...,"Mapear competencias transferidas, unidad responsable y fechas efectivas.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00029-55980-01_00312926.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.1,disposition.2024.252.1::body::2
boja-impact-review-disposition-2025-251-1-vivienda-f02,91,46,boja-impact-review-batch-008,accion=official_normative_reference:12; tema=vivienda:18; fecha=31/12/2025:16; total=46,vivienda,Vivienda,disposition.2025.251.1,disposition-2025-251-1-vivienda-f02,31/12/2025,Presidencia,Leyes,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,i) El ejercicio de las funciones que le sean atribuidas en materia de fomento del alquiler de vivienda.,Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00107-17440-01_00331037.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.1,disposition.2025.251.1::body::2
boja-impact-review-disposition-2025-251-2-vivienda-f02,92,46,boja-impact-review-batch-008,accion=official_normative_reference:12; tema=vivienda:18; fecha=31/12/2025:16; total=46,vivienda,Vivienda,disposition.2025.251.2,disposition-2025-251-2-vivienda-f02,31/12/2025,Presidencia,Leyes,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"No obstante, cuando a la fecha del devengo del impuesto el contribuyente tenga la consideración de persona con discapacidad, siempre que concurran los requisitos de los párrafos a) y b) del apartado anterior, la deducción prevista...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00087-17435-01_00331032.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.2,disposition.2025.251.2::body::2
boja-impact-review-disposition-2022-209-6-energia-clima-f01,93,46,boja-impact-review-batch-008,accion=convoca_ayuda:30; tema=energia_clima:12; fecha=31/10/2022:4; total=46,energia_clima,Energia y clima,disposition.2022.209.6,disposition-2022-209-6-energia-clima-f01,31/10/2022,Universidades,Extractos,convoca_ayuda,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Extracto de la Resolución de 24 de octubre de 2022, de la Universidad de Huelva, Vicerrectorado de Innovación y Empleabilidad, por la que se aprueba una convocatoria de premios a Trabajos Fin de Grado y Trabajos...","Enlazar convocatoria con presupuesto, beneficiarios, resoluciones y ejecucion.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2022/209/BOJA22-209-00002-17089-01_00270356.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2022.209.6,disposition.2022.209.6::summaryNoHtml::1
boja-impact-review-disposition-2025-146-2-vivienda-f01,94,45,boja-impact-review-batch-008,accion=official_normative_reference:12; tema=vivienda:18; fecha=31/07/2025:15; total=45,vivienda,Vivienda,disposition.2025.146.2,disposition-2025-146-2-vivienda-f01,31/07/2025,"Consejería de Inclusión Social, Juventud, Familias e Igualdad",Órdenes,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Puede tratarse de actuaciones para superar desigualdades en aspectos urbanísticos, de vivienda o de alojamiento, de acceso a recursos básicos, de educación, de formación, de mejora de la empleabilidad, de inclusión socio laboral, de participación social...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/146/BOJA25-146-00014-10777-01_00324375.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.146.2,disposition.2025.146.2::body::1
boja-impact-review-disposition-2025-251-6-campo-agua-f02,95,43,boja-impact-review-batch-008,accion=official_normative_reference:12; tema=campo_agua:15; fecha=31/12/2025:16; total=43,campo_agua,Campo y agua,disposition.2025.251.6,disposition-2025-251-6-campo-agua-f02,31/12/2025,Consejería de Sostenibilidad y Medio Ambiente,Decretos,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Todo ello para garantizar la conservación del medio ambiente, en general, y la supervivencia a largo plazo de las especies y los hábitats, el mantenimiento de la biodiversidad y la geodiversidad, la calidad del aire, el...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00154-17456-01_00331053.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.6,disposition.2025.251.6::body::2
boja-impact-review-disposition-2026-56-1-fiscalidad-f01,96,42,boja-impact-review-batch-008,accion=official_normative_reference:12; tema=fiscalidad:13; fecha=23/03/2026:17; total=42,fiscalidad,Fiscalidad,disposition.2026.56.1,disposition-2026-56-1-fiscalidad-f01,23/03/2026,Parlamento de Andalucía,Resoluciones,official_normative_reference,reviewed_legal_change_only,legal_change_documented_outcome_pending,official_publisher_observed,unknown,reviewed_boja_legal_change_no_merit_claim,tier_1_primary,"Resolución de 12 de marzo de 2026, de la Secretaría General del Parlamento de Andalucía, por la que se ordena la publicación del acuerdo de convalidación del Decreto-ley 1/2026, de 25 de febrero, por el que...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2026/56/BOJA26-056-00001-3889-01_00335111.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2026.56.1,disposition.2026.56.1::summaryNoHtml::1
boja-impact-review-disposition-2026-56-1-fiscalidad-f02,97,42,boja-impact-review-batch-009,accion=official_normative_reference:12; tema=fiscalidad:13; fecha=23/03/2026:17; total=42,fiscalidad,Fiscalidad,disposition.2026.56.1,disposition-2026-56-1-fiscalidad-f02,23/03/2026,Parlamento de Andalucía,Resoluciones,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"El Pleno del Parlamento de Andalucía, el día 11 de marzo de 2026, de conformidad con lo dispuesto en el artículo 110.2 del Estatuto de Autonomía para Andalucía y en el apartado primero de la Resolución...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2026/56/BOJA26-056-00001-3889-01_00335111.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2026.56.1,disposition.2026.56.1::bodyNoHtml::2
boja-impact-review-disposition-2025-251-1-fiscalidad-f01,98,41,boja-impact-review-batch-009,accion=official_normative_reference:12; tema=fiscalidad:13; fecha=31/12/2025:16; total=41,fiscalidad,Fiscalidad,disposition.2025.251.1,disposition-2025-251-1-fiscalidad-f01,31/12/2025,Presidencia,Leyes,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"e) La asunción de los gastos de conservación y mantenimiento, impuestos, tasas y demás tributos, así como el compromiso por la persona usuaria o concesionaria de utilizar el bien según su naturaleza y de entregarlo en...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00107-17440-01_00331037.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.1,disposition.2025.251.1::body::1
boja-impact-review-disposition-2025-251-1-energia-clima-f02,99,40,boja-impact-review-batch-009,accion=official_normative_reference:12; tema=energia_clima:12; fecha=31/12/2025:16; total=40,energia_clima,Energia y clima,disposition.2025.251.1,disposition-2025-251-1-energia-clima-f02,31/12/2025,Presidencia,Leyes,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Ley 7/2025, de 22 de diciembre, del Patrimonio de la Comunidad Autónoma de Andalucía.",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00107-17440-01_00331037.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.1,disposition.2025.251.1::summaryNoHtml::2
boja-impact-review-disposition-2025-251-2-energia-clima-f02,100,40,boja-impact-review-batch-009,accion=official_normative_reference:12; tema=energia_clima:12; fecha=31/12/2025:16; total=40,energia_clima,Energia y clima,disposition.2025.251.2,disposition-2025-251-2-energia-clima-f02,31/12/2025,Presidencia,Leyes,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"En materia de energía, la apuesta por las infraestructuras renovables y por la eficiencia energética es estratégica.",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00087-17435-01_00331032.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.2,disposition.2025.251.2::body::2
boja-impact-review-disposition-2025-251-4-energia-clima-f01,101,40,boja-impact-review-batch-009,accion=official_normative_reference:12; tema=energia_clima:12; fecha=31/12/2025:16; total=40,energia_clima,Energia y clima,disposition.2025.251.4,disposition-2025-251-4-energia-clima-f01,31/12/2025,"Consejería de Agricultura, Pesca, Agua y Desarrollo Rural",Resoluciones,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Para inversiones de instalaciones en energía renovable (eólica y solar), será admisible la ubicación en un uso IM (improductivo) si el recinto pertenece a la explotación.",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00014-17395-01_00330992.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.4,disposition.2025.251.4::body::1
boja-impact-review-disposition-2025-251-4-seguridad-libertades-f02,102,40,boja-impact-review-batch-009,accion=official_normative_reference:12; tema=seguridad_libertades:12; fecha=31/12/2025:16; total=40,seguridad_libertades,Seguridad y libertades,disposition.2025.251.4,disposition-2025-251-4-seguridad-libertades-f02,31/12/2025,"Consejería de Agricultura, Pesca, Agua y Desarrollo Rural",Resoluciones,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,La presentación de las solicitudes establecidas en el resuelvo primero por parte de la entidad interesada conllevará la autorización a la Consejería competente a recabar las certificaciones a emitir por la Agencia Estatal de Administración Tributaria...,Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00014-17395-01_00330992.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.4,disposition.2025.251.4::body::2
boja-impact-review-disposition-2025-251-6-seguridad-libertades-f02,103,40,boja-impact-review-batch-009,accion=official_normative_reference:12; tema=seguridad_libertades:12; fecha=31/12/2025:16; total=40,seguridad_libertades,Seguridad y libertades,disposition.2025.251.6,disposition-2025-251-6-seguridad-libertades-f02,31/12/2025,Consejería de Sostenibilidad y Medio Ambiente,Decretos,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"De acuerdo con lo previsto en el artículo 129 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, en la elaboración de la disposición se han respetado los principios...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00154-17456-01_00331053.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.6,disposition.2025.251.6::body::2
boja-impact-review-disposition-2025-251-7-seguridad-libertades-f02,104,40,boja-impact-review-batch-009,accion=official_normative_reference:12; tema=seguridad_libertades:12; fecha=31/12/2025:16; total=40,seguridad_libertades,Seguridad y libertades,disposition.2025.251.7,disposition-2025-251-7-seguridad-libertades-f02,31/12/2025,Universidades,Resoluciones,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"La contratación implicará, además, el alta en el Régimen General de la Seguridad Social.",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00011-17419-01_00331016.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.7,disposition.2025.251.7::body::2
boja-impact-review-disposition-2025-251-3-transparencia-corrupcion-f02,105,40,boja-impact-review-batch-009,accion=official_normative_reference:12; tema=transparencia_corrupcion:12; fecha=31/12/2025:16; total=40,transparencia_corrupcion,Transparencia y corrupcion,disposition.2025.251.3,disposition-2025-251-3-transparencia-corrupcion-f02,31/12/2025,"Consejería de Sanidad, Presidencia y Emergencias",Acuerdos del Consejo de Gobierno,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,En la sección de transparencia del Portal de Transparencia de la Junta de Andalucía:,Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00004-17485-01_00331082.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.3,disposition.2025.251.3::body::2
boja-impact-review-disposition-2025-251-4-transparencia-corrupcion-f02,106,40,boja-impact-review-batch-009,accion=official_normative_reference:12; tema=transparencia_corrupcion:12; fecha=31/12/2025:16; total=40,transparencia_corrupcion,Transparencia y corrupcion,disposition.2025.251.4,disposition-2025-251-4-transparencia-corrupcion-f02,31/12/2025,"Consejería de Agricultura, Pesca, Agua y Desarrollo Rural",Resoluciones,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Ley 1/2014, de 24 de junio, de Transparencia Pública de Andalucía.",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00014-17395-01_00330992.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.4,disposition.2025.251.4::body::2
boja-impact-review-disposition-2025-251-6-transparencia-corrupcion-f02,107,40,boja-impact-review-batch-009,accion=official_normative_reference:12; tema=transparencia_corrupcion:12; fecha=31/12/2025:16; total=40,transparencia_corrupcion,Transparencia y corrupcion,disposition.2025.251.6,disposition-2025-251-6-transparencia-corrupcion-f02,31/12/2025,Consejería de Sostenibilidad y Medio Ambiente,Decretos,official_normative_reference,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"De acuerdo con lo previsto en el artículo 129 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, en la elaboración de la disposición se han respetado los principios...",Revisar manualmente si hay cambio legal sustantivo o solo referencia documental.,"legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00154-17456-01_00331053.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.6,disposition.2025.251.6::body::2
